T,Î²,sre
0.2,5.0,2.67645581697451e-7
0.19898989898989902,5.025380710659897,2.740041553650485e-7
0.197979797979798,5.051020408163264,2.8056585099633935e-7
0.196969696969697,5.076923076923077,2.8733928614244064e-7
0.19595959595959597,5.103092783505154,2.943332160221246e-7
0.19494949494949496,5.129533678756476,3.01556541071335e-7
0.19393939393939397,5.156249999999999,3.0901994030330115e-7
0.19292929292929292,5.183246073298429,3.1673360778583515e-7
0.19191919191919193,5.2105263157894735,3.2470826738517644e-7
0.19090909090909092,5.238095238095238,3.329556848008508e-7
0.18989898989898993,5.2659574468085095,3.4148810978962274e-7
0.18888888888888888,5.294117647058823,3.503188130693502e-7
0.1878787878787879,5.32258064516129,3.5946147169951814e-7
0.18686868686868688,5.351351351351351,3.689303960108248e-7
0.18585858585858586,5.380434782608695,3.7874139380278393e-7
0.18484848484848487,5.40983606557377,3.8891082798642174e-7
0.18383838383838383,5.43956043956044,3.99456093536088e-7
0.18282828282828284,5.469613259668508,4.103957302881156e-7
0.18181818181818182,5.5,4.217491884617175e-7
0.1808080808080808,5.5307262569832405,4.335378287478875e-7
0.17979797979797982,5.561797752808988,4.4578387248250806e-7
0.1787878787878788,5.59322033898305,4.5851121122097993e-7
0.17777777777777778,5.625,4.7174545514394595e-7
0.1767676767676768,5.657142857142857,4.855136364056989e-7
0.17575757575757578,5.689655172413793,4.998453038140838e-7
0.17474747474747473,5.722543352601156,5.147715325115598e-7
0.17373737373737375,5.755813953488372,5.303257171185294e-7
0.17272727272727276,5.789473684210526,5.465441894614287e-7
0.1717171717171717,5.823529411764706,5.634657118669395e-7
0.1707070707070707,5.8579881656804735,5.811317027593077e-7
0.1696969696969697,5.892857142857142,5.995874543529567e-7
0.1686868686868687,5.92814371257485,6.188813408414262e-7
0.16767676767676767,5.963855421686747,6.390663491728787e-7
0.16666666666666669,5.999999999999999,6.60198937296741e-7
0.16565656565656567,6.036585365853658,6.823412026513154e-7
0.16464646464646465,6.07361963190184,7.055601844996318e-7
0.16363636363636366,6.11111111111111,7.299291668871888e-7
0.16262626262626262,6.149068322981367,7.55527657325672e-7
0.1616161616161616,6.187500000000001,7.82442710178799e-7
0.1606060606060606,6.226415094339623,8.107698303838617e-7
0.15959595959595962,6.265822784810125,8.406135889593713e-7
0.1585858585858586,6.305732484076432,8.720892474833875e-7
0.15757575757575756,6.346153846153847,9.053236724732017e-7
0.15656565656565657,6.387096774193548,9.404566450044172e-7
0.15555555555555556,6.428571428571429,9.7764351281171e-7
0.15454545454545454,6.470588235294118,1.017056817431694e-6
0.15353535353535355,6.513157894736842,1.0588884897799744e-6
0.15252525252525254,6.556291390728476,1.1033531817083997e-6
0.15151515151515152,6.6,1.1506910828629202e-6
0.1505050505050505,6.644295302013423,1.2011729757510636e-6
0.14949494949494951,6.689189189189189,1.255102999753177e-6
0.1484848484848485,6.7346938775510194,1.3128279574559087e-6
0.14747474747474748,6.780821917808219,1.3747399840724484e-6
0.14646464646464646,6.827586206896552,1.441288599135504e-6
0.14545454545454548,6.874999999999999,1.5129891690612851e-6
0.14444444444444446,6.9230769230769225,1.5904355779028378e-6
0.14343434343434344,6.971830985915493,1.6743175859090798e-6
0.14242424242424243,7.0212765957446805,1.7654379238507545e-6
0.14141414141414144,7.07142857142857,1.86473989538527e-6
0.14040404040404042,7.1223021582733805,1.9733373042285507e-6
0.1393939393939394,7.173913043478261,2.0925552317585527e-6
0.1383838383838384,7.226277372262774,2.223983245119854e-6
0.13737373737373737,7.279411764705882,2.3695442012972023e-6
0.13636363636363638,7.333333333333332,2.53158834118139e-6
0.13535353535353536,7.388059701492537,2.7130156903254488e-6
0.13434343434343435,7.443609022556391,2.9174509426077577e-6
0.13333333333333336,7.499999999999998,3.1494825774025514e-6
0.13232323232323234,7.557251908396945,3.4150061800630738e-6
0.13131313131313133,7.615384615384615,3.721727440897382e-6
0.1303030303030303,7.674418604651162,4.079913855203898e-6
0.1292929292929293,7.734375,4.503555736778964e-6
0.1282828282828283,7.79527559055118,5.012223159184259e-6
0.1272727272727273,7.857142857142856,5.634154236933142e-6
0.12626262626262627,7.92,6.41165073256289e-6
0.12525252525252525,7.983870967741935,7.41106827018001e-6
0.12424242424242425,8.048780487804878,8.742721514742868e-6
0.12323232323232325,8.114754098360654,1.0604391437851746e-5
0.12222222222222223,8.181818181818182,1.3388888577825497e-5
0.12121212121212123,8.249999999999998,1.799941335089983e-5
0.12020202020202021,8.319327731092436,2.7036088082965648e-5
0.11919191919191921,8.389830508474574,5.115412162259858e-5
0.1181818181818182,8.46153846153846,0.00014317369107974542
0.11717171717171718,8.534482758620689,0.0004100981722263697
0.11616161616161616,8.608695652173914,0.0009049936227172317
0.11515151515151516,8.68421052631579,0.001638611435868853
0.11414141414141414,8.761061946902656,0.002613147580866393
0.11313131313131312,8.839285714285715,0.00382938603748606
0.11212121212121214,8.918918918918918,0.0052880737488263385
0.11111111111111113,8.999999999999998,0.006990203447783561
0.11010101010101012,9.082568807339449,0.008937050345314113
0.1090909090909091,9.166666666666666,0.011130153555912514
0.10808080808080808,9.25233644859813,0.01357129108693167
0.10707070707070708,9.339622641509433,0.016262460525413136
0.10606060606060606,9.428571428571429,0.019205867266759657
0.10505050505050505,9.51923076923077,0.022403919295523878
0.10404040404040406,9.611650485436892,0.02585922699329002
0.10303030303030304,9.705882352941176,0.02957460658236233
0.10202020202020202,9.801980198019802,0.03355308610682872
0.10101010101010101,9.9,0.03779791315272307
0.1,10.0,0.04231256375431114
